sku,category,price
sku13323,Faucets,1833.29
sku13324,Misc,4059.12
sku13325,Misc,2819.12
sku13326,Showers,2215.29
sku13327,Toilets,2437.85
sku13328,Toilets,1573.71
sku13329,Toilets,4410.22
sku13330,Misc,3226.2
sku13331,Misc,2475.32
sku13332,Misc,4508.17
sku13333,Faucets,2348.21
sku13334,Faucets,3454.53
sku13335,Showers,2533.29
sku13336,Showers,2746.57
sku13337,Showers,1446.19
sku13338,Misc,4128.73
sku13339,Misc,613.24
sku13340,Showers,1836.16
sku13341,Showers,1375.62
sku13342,Toilets,4020.8
sku13343,Faucets,1115.97
sku13344,Misc,3085.85
sku13345,Misc,4411.46
sku13346,Showers,1122.37
sku13347,Showers,3565.58
sku13348,Toilets,1638.6
sku13349,Misc,3284.53
sku13350,Misc,3351.46
sku13351,Misc,3312.98
sku13352,Showers,1344.08
sku13353,Faucets,4433.41
sku13354,Toilets,3257.76
sku13355,Misc,813.16
sku13356,Misc,1162.86
sku13357,Toilets,4670.82
sku13358,Showers,1032.31
sku13359,Misc,4369.15
sku13360,Faucets,1967.35
sku13361,Misc,2523.74
sku13362,Misc,193.7
sku13363,Faucets,1070.53
sku13364,Faucets,2279.93
sku13365,Showers,3536.11
sku13366,Showers,2743.21
sku13367,Faucets,550.4
sku13368,Faucets,1796.41
sku13369,Misc,4505.02
sku13370,Showers,941.83
sku13371,Showers,35.88
sku13372,Toilets,3121.11
sku13373,Misc,2063.17
sku13374,Faucets,3384.19
sku13375,Misc,1704.3
sku13376,Showers,4618.96
sku13377,Faucets,463.98
sku13378,Toilets,4451.95
sku13379,Toilets,156.05
sku13380,Toilets,1920.96
sku13381,Showers,4395.57
sku13382,Toilets,1966.87
sku13383,Toilets,1307.52
sku13384,Faucets,4355.87
sku13385,Toilets,1862.24
sku13386,Misc,1402.56
sku13387,Misc,2500.14
sku13388,Misc,4196.3
sku13389,Showers,2683.6
sku13390,Misc,982.41
sku13391,Showers,2142.29
sku13392,Misc,1362.14
sku13393,Faucets,897.98
sku13394,Showers,4407.8
sku13395,Misc,1098.89
sku13396,Misc,2585.41
sku13397,Toilets,3404.23
sku13398,Toilets,1649.29
sku13399,Faucets,2970.07
sku13400,Misc,1999.94
sku13401,Misc,2891.11
sku13402,Misc,2717.03
sku13403,Misc,4896.06
sku13404,Showers,2069.49
sku13405,Showers,1626.2
sku13406,Faucets,4718.44
sku13407,Showers,4434.62
sku13408,Misc,1154.28
sku13409,Faucets,4250.41
sku13410,Faucets,4746.98
sku13411,Misc,2384.17
sku13412,Misc,3356.16
sku13413,Faucets,322.26
sku13414,Showers,339.87
sku13415,Toilets,2035.49
sku13416,Toilets,3736.16
sku13417,Showers,2473.4
sku13418,Toilets,3053.44
sku13419,Showers,349.69
sku13420,Faucets,283.01
sku13421,Misc,2265.6
sku13422,Faucets,1253.31
sku13423,Showers,2570.74
sku13424,Showers,13.96
sku13425,Faucets,478.03
sku13426,Showers,2754.43
sku13427,Faucets,3730.89
sku13428,Toilets,445.23
sku13429,Toilets,3397.01
sku13430,Faucets,277.97
sku13431,Showers,1472.85
sku13432,Showers,1637.97
sku13433,Toilets,1104.18
sku13434,Toilets,1514.51
sku13435,Faucets,1017.05
sku13436,Faucets,1732.4
sku13437,Showers,10.65
sku13438,Toilets,4517.86
sku13439,Toilets,151.49
sku13440,Showers,2027.25
sku13441,Faucets,1201.76
sku13442,Misc,1800.5
sku13443,Faucets,3906.72
sku13444,Misc,3630.77
sku13445,Faucets,414.56
sku13446,Misc,2572.76
sku13447,Faucets,1372.05
sku13448,Misc,878.88
sku13449,Faucets,3719.44
sku13450,Misc,749.59
sku13451,Faucets,3593.35
sku13452,Showers,456.31
sku13453,Misc,3265.08
sku13454,Showers,3426.39
sku13455,Toilets,1819.61
sku13456,Misc,4689.78
sku13457,Faucets,1088.16
sku13458,Showers,1489.61
sku13459,Toilets,1234.31
sku13460,Faucets,3666.3
sku13461,Misc,690.32
sku13462,Faucets,2419.42
sku13463,Showers,1485.76
sku13464,Showers,2620.05
sku13465,Faucets,702.63
sku13466,Showers,4170.21
sku13467,Showers,4612.63
sku13468,Showers,2764.22
sku13469,Showers,4900.0
sku13470,Toilets,4845.24
sku13471,Faucets,3653.1
sku13472,Faucets,399.98
sku13473,Faucets,797.26
sku13474,Toilets,2355.21
sku13475,Misc,4570.26
sku13476,Misc,429.84
sku13477,Faucets,4782.3
sku13478,Misc,4762.23
sku13479,Faucets,3587.75
sku13480,Showers,599.01
sku13481,Toilets,3902.88
sku13482,Faucets,4443.83
sku13483,Faucets,4463.23
sku13484,Faucets,4005.56
sku13485,Toilets,4287.81
sku13486,Showers,3195.71
sku13487,Misc,3222.58
sku13488,Faucets,670.35
sku13489,Showers,2785.39
sku13490,Toilets,2170.89
sku13491,Misc,1295.43
sku13492,Toilets,3830.04
sku13493,Showers,2127.82
sku13494,Toilets,3817.79
sku13495,Showers,4931.01
sku13496,Showers,2279.84
sku13497,Faucets,2281.87
sku13498,Misc,4310.06
sku13499,Faucets,700.53
sku13500,Faucets,4022.18
sku13501,Faucets,2310.01
sku13502,Toilets,4247.2
sku13503,Toilets,1448.24
sku13504,Faucets,1604.51
sku13505,Toilets,1951.98
sku13506,Misc,769.81
sku13507,Toilets,2540.25
sku13508,Misc,2498.39
sku13509,Misc,2604.97
sku13510,Showers,2943.13
sku13511,Misc,1760.92
sku13512,Faucets,1684.57
sku13513,Misc,3866.94
sku13514,Toilets,4650.07
sku13515,Misc,3631.79
sku13516,Showers,470.91
sku13517,Misc,2676.23
sku13518,Toilets,4621.75
sku13519,Showers,2491.68
sku13520,Faucets,3615.15
sku13521,Showers,2612.91
sku13522,Toilets,1685.65
sku13523,Toilets,2093.5
sku13524,Misc,1287.06
sku13525,Showers,3461.4
sku13526,Misc,1071.01
sku13527,Toilets,3554.02
sku13528,Faucets,1375.02
sku13529,Toilets,2251.67
sku13530,Misc,2274.38
sku13531,Showers,2691.27
sku13532,Showers,1065.69
sku13533,Misc,2462.04
sku13534,Faucets,4687.48
sku13535,Misc,3381.78
sku13536,Toilets,3497.59
sku13537,Showers,707.56
sku13538,Faucets,1844.53
sku13539,Showers,3716.95
sku13540,Faucets,4064.73
sku13541,Toilets,3872.31
sku13542,Showers,2362.39
sku13543,Misc,3701.8
sku13544,Toilets,4379.31
sku13545,Faucets,775.44
sku13546,Faucets,4106.62
sku13547,Faucets,3267.61
sku13548,Faucets,1623.62
sku13549,Faucets,3840.8
sku13550,Faucets,3968.08
sku13551,Misc,4038.07
sku13552,Misc,128.78
sku13553,Showers,3455.79
sku13554,Toilets,4114.58
sku13555,Misc,2507.09
sku13556,Showers,938.75
sku13557,Misc,3913.18
sku13558,Misc,1837.75
sku13559,Showers,4182.16
sku13560,Faucets,3921.75
sku13561,Faucets,1906.7
sku13562,Showers,2599.26
sku13563,Toilets,4089.78
sku13564,Toilets,4786.68
sku13565,Showers,2372.34
sku13566,Faucets,3524.82
sku13567,Toilets,321.98
sku13568,Faucets,2321.12
sku13569,Toilets,3943.28
sku13570,Toilets,2512.21
sku13571,Toilets,4535.92
sku13572,Misc,3837.46
sku13573,Misc,1665.57
sku13574,Toilets,525.74
sku13575,Toilets,138.06
sku13576,Faucets,3487.31
sku13577,Showers,4123.05
sku13578,Showers,2657.92
sku13579,Faucets,429.13
sku13580,Showers,2035.65
sku13581,Misc,2585.35
sku13582,Faucets,1354.64
sku13583,Misc,3718.68
sku13584,Toilets,160.72
sku13585,Faucets,4054.92
sku13586,Showers,454.85
sku13587,Misc,2358.08
sku13588,Toilets,4010.45
sku13589,Faucets,4846.58
sku13590,Misc,104.75
sku13591,Misc,1904.32
sku13592,Misc,2804.91
sku13593,Showers,1689.44
sku13594,Misc,2753.73
sku13595,Faucets,3972.52
sku13596,Misc,120.37
sku13597,Faucets,2786.85
sku13598,Faucets,375.18
sku13599,Faucets,3317.68
sku13600,Faucets,4349.02
sku13601,Toilets,2662.69
sku13602,Misc,823.62
sku13603,Showers,865.75
sku13604,Misc,139.45
sku13605,Faucets,3319.22
sku13606,Showers,4722.6
sku13607,Showers,47.71
sku13608,Toilets,3115.63
sku13609,Misc,3546.64
sku13610,Toilets,2886.78
sku13611,Showers,3842.36
sku13612,Toilets,2938.14
sku13613,Misc,1230.51
sku13614,Faucets,2741.74
sku13615,Faucets,364.92
sku13616,Showers,2519.76
sku13617,Toilets,1721.13
sku13618,Showers,1868.95
sku13619,Toilets,3879.11
sku13620,Misc,4673.98
sku13621,Toilets,2561.37
sku13622,Toilets,1737.37
sku13623,Showers,2315.96
sku13624,Showers,297.57
sku13625,Toilets,2451.46
sku13626,Toilets,4611.37
sku13627,Misc,4763.93
sku13628,Showers,4409.56
sku13629,Showers,1191.63
sku13630,Misc,1666.89
sku13631,Misc,4374.04
sku13632,Misc,2257.47
sku13633,Toilets,4221.28
sku13634,Showers,1186.79
sku13635,Faucets,2595.49
sku13636,Showers,2152.37
sku13637,Showers,2526.34
sku13638,Misc,403.34
sku13639,Toilets,4804.74
sku13640,Faucets,678.17
sku13641,Misc,2538.89
sku13642,Faucets,2468.84
sku13643,Misc,3413.23
sku13644,Faucets,1164.13
sku13645,Misc,3606.85
sku13646,Toilets,1910.47
sku13647,Toilets,4076.58
sku13648,Faucets,2385.59
sku13649,Toilets,1409.1
sku13650,Misc,4915.58
sku13651,Faucets,4364.02
sku13652,Showers,1574.4
sku13653,Toilets,2927.22
sku13654,Toilets,4725.27
sku13655,Misc,1056.64
sku13656,Showers,850.93
sku13657,Toilets,745.87
sku13658,Showers,3631.69
sku13659,Faucets,1526.63
sku13660,Misc,1808.41
sku13661,Toilets,4958.37
sku13662,Showers,820.16
sku13663,Showers,4993.72
sku13664,Showers,2672.89
sku13665,Faucets,1218.44
sku13666,Toilets,2648.28
sku13667,Misc,2827.96
sku13668,Toilets,793.63
sku13669,Misc,1624.1
sku13670,Misc,1876.6
sku13671,Faucets,2859.27
sku13672,Misc,1952.84
sku13673,Faucets,4455.14
sku13674,Toilets,4628.34
sku13675,Faucets,712.98
sku13676,Misc,2599.65
sku13677,Misc,1749.19
sku13678,Misc,236.11
sku13679,Showers,3895.55
sku13680,Faucets,3400.75
sku13681,Showers,401.45
sku13682,Misc,1740.23
sku13683,Faucets,3401.18
sku13684,Showers,2690.1
sku13685,Toilets,4395.14
sku13686,Faucets,1665.54
sku13687,Faucets,2008.08
sku13688,Toilets,4642.22
sku13689,Misc,2496.25
sku13690,Toilets,1693.66
sku13691,Misc,3877.53
sku13692,Faucets,4925.36
sku13693,Faucets,2282.16
sku13694,Faucets,2635.88
sku13695,Toilets,665.52
sku13696,Misc,1951.99
sku13697,Showers,4474.68
sku13698,Showers,3279.39
sku13699,Faucets,3427.65
sku13700,Misc,516.78
sku13701,Toilets,1143.57
sku13702,Misc,1825.9
sku13703,Misc,1227.54
sku13704,Faucets,1070.51
sku13705,Showers,3853.02
sku13706,Toilets,3080.94
sku13707,Misc,4905.24
sku13708,Misc,1561.17
sku13709,Toilets,3879.27
sku13710,Toilets,1206.08
sku13711,Faucets,4279.06
sku13712,Misc,1659.51
sku13713,Toilets,1944.31
sku13714,Toilets,1543.12
sku13715,Faucets,2722.86
sku13716,Faucets,1702.23
sku13717,Toilets,1813.08
sku13718,Misc,4335.62
sku13719,Toilets,597.8
sku13720,Showers,1223.48
sku13721,Misc,3231.66
sku13722,Showers,462.11
sku13723,Showers,3596.05
sku13724,Misc,172.94
sku13725,Faucets,2995.34
sku13726,Faucets,4410.46
sku13727,Toilets,361.98
sku13728,Misc,4327.08
sku13729,Showers,3954.94
sku13730,Toilets,3193.21
sku13731,Toilets,1639.99
sku13732,Misc,3288.53
sku13733,Showers,46.76
sku13734,Faucets,3631.92
sku13735,Misc,3075.96
sku13736,Toilets,1750.85
sku13737,Toilets,4031.12
sku13738,Faucets,2617.06
sku13739,Toilets,3589.6
sku13740,Toilets,1711.37
sku13741,Toilets,114.64
sku13742,Misc,3218.7
sku13743,Faucets,2177.38
sku13744,Misc,2006.73
sku13745,Toilets,2385.85
sku13746,Showers,2319.83
sku13747,Misc,3407.36
sku13748,Toilets,2120.02
sku13749,Showers,629.53
sku13750,Faucets,197.47
sku13751,Misc,1495.53
sku13752,Faucets,195.51
sku13753,Toilets,4352.94
sku13754,Showers,4359.08
sku13755,Misc,3458.46
sku13756,Faucets,3092.09
sku13757,Misc,3803.66
sku13758,Toilets,4093.03
sku13759,Toilets,453.55
sku13760,Misc,328.9
sku13761,Toilets,2924.94
sku13762,Misc,3179.49
sku13763,Toilets,596.5
sku13764,Showers,1430.59
sku13765,Faucets,387.6
sku13766,Faucets,816.03
sku13767,Showers,3632.73
sku13768,Faucets,1431.51
sku13769,Showers,3995.92
sku13770,Faucets,943.37
sku13771,Faucets,1362.96
sku13772,Faucets,1047.61
sku13773,Faucets,2093.76
sku13774,Showers,2141.97
sku13775,Toilets,2823.99
sku13776,Misc,4655.97
sku13777,Showers,463.85
sku13778,Toilets,4020.78
sku13779,Faucets,2066.9
sku13780,Misc,3014.57
sku13781,Showers,4085.36
sku13782,Showers,534.7
sku13783,Toilets,1423.78
sku13784,Showers,1955.21
sku13785,Misc,2217.91
sku13786,Faucets,1573.83
sku13787,Showers,543.01
sku13788,Faucets,211.66
sku13789,Misc,1050.78
sku13790,Toilets,1412.13
sku13791,Misc,3240.75
sku13792,Misc,2126.8
sku13793,Misc,4047.9
sku13794,Faucets,4747.77
sku13795,Showers,1428.77
sku13796,Misc,4550.46
sku13797,Misc,4376.87
sku13798,Showers,3334.26
sku13799,Toilets,4127.0
sku13800,Toilets,3387.79
sku13801,Showers,1546.87
sku13802,Toilets,4517.99
sku13803,Toilets,1602.99
sku13804,Misc,3385.55
sku13805,Faucets,973.41
sku13806,Toilets,1276.67
sku13807,Showers,1507.94
sku13808,Misc,1972.16
sku13809,Misc,1248.09
sku13810,Faucets,536.54
sku13811,Misc,3856.49
sku13812,Misc,3274.52
sku13813,Toilets,2882.72
sku13814,Toilets,4069.81
sku13815,Misc,136.87
sku13816,Toilets,4775.42
sku13817,Faucets,2997.0
sku13818,Showers,3974.32
sku13819,Showers,4450.78
sku13820,Showers,1455.57
sku13821,Showers,4864.06
sku13822,Faucets,4825.93
sku13823,Misc,610.91
sku13824,Faucets,4786.92
sku13825,Showers,4712.72
sku13826,Faucets,1392.46
sku13827,Faucets,4797.76
sku13828,Toilets,3560.12
sku13829,Showers,2476.38
sku13830,Toilets,2853.37
sku13831,Showers,4271.36
sku13832,Showers,2444.06
sku13833,Misc,4428.67
sku13834,Faucets,1507.45
sku13835,Faucets,1767.19
sku13836,Toilets,785.16
sku13837,Misc,4492.9
sku13838,Showers,1818.7
sku13839,Toilets,1630.14
sku13840,Showers,3470.13
sku13841,Showers,2841.27
sku13842,Faucets,2253.22
sku13843,Showers,2993.47
sku13844,Toilets,43.65
sku13845,Misc,904.58
sku13846,Misc,3599.95
sku13847,Faucets,3882.44
sku13848,Showers,3935.26
sku13849,Misc,3832.24
sku13850,Showers,279.88
sku13851,Toilets,4331.1
sku13852,Faucets,4182.27
sku13853,Showers,816.95
sku13854,Toilets,3416.55
sku13855,Faucets,3014.39
sku13856,Faucets,2951.59
sku13857,Toilets,1334.22
sku13858,Misc,3945.21
sku13859,Faucets,3090.72
sku13860,Showers,247.12
sku13861,Faucets,3172.25
sku13862,Toilets,4465.27
sku13863,Toilets,1084.35
sku13864,Showers,4937.53
sku13865,Faucets,3334.19
sku13866,Toilets,1176.38
sku13867,Toilets,4.52
sku13868,Toilets,1429.49
sku13869,Showers,3511.36
sku13870,Faucets,4992.91
sku13871,Misc,2096.14
sku13872,Showers,3921.1
sku13873,Faucets,4268.3
sku13874,Toilets,3572.55
sku13875,Faucets,3585.81
sku13876,Faucets,1133.49
sku13877,Toilets,3975.22
sku13878,Misc,3239.92
sku13879,Misc,1440.72
sku13880,Toilets,4508.62
sku13881,Faucets,4270.72
sku13882,Faucets,3341.94
sku13883,Toilets,2070.56
sku13884,Faucets,4163.82
sku13885,Faucets,4873.9
sku13886,Faucets,570.04
sku13887,Toilets,3852.54
sku13888,Showers,2375.12
sku13889,Misc,4895.15
sku13890,Showers,2823.96
sku13891,Misc,3751.14
sku13892,Misc,4030.37
sku13893,Faucets,1333.18
sku13894,Toilets,4689.7
sku13895,Faucets,3270.96
sku13896,Showers,3848.62
sku13897,Faucets,2594.36
sku13898,Showers,49.69
sku13899,Faucets,87.83
sku13900,Faucets,187.76
sku13901,Toilets,4613.95
sku13902,Faucets,4019.82
sku13903,Showers,252.76
sku13904,Misc,443.41
sku13905,Toilets,3905.51
sku13906,Misc,4765.55
sku13907,Misc,2173.18
sku13908,Misc,2031.99
sku13909,Toilets,3895.38
sku13910,Misc,3345.78
sku13911,Showers,4143.88
sku13912,Showers,2769.34
sku13913,Misc,1107.36
sku13914,Faucets,4322.29
sku13915,Toilets,4863.9
sku13916,Misc,4216.35
sku13917,Misc,4071.71
sku13918,Faucets,626.15
sku13919,Faucets,2778.89
sku13920,Toilets,1918.06
sku13921,Toilets,827.95
sku13922,Faucets,1436.75
sku13923,Showers,4162.65
sku13924,Showers,2597.15
sku13925,Toilets,3557.99
sku13926,Faucets,242.63
sku13927,Misc,3045.03
sku13928,Faucets,2637.09
sku13929,Faucets,448.24
sku13930,Faucets,2235.34
sku13931,Showers,1222.87
sku13932,Showers,4654.93
sku13933,Misc,1582.34
sku13934,Toilets,1236.04
sku13935,Toilets,10.69
sku13936,Misc,2816.14
sku13937,Faucets,3872.04
sku13938,Toilets,2476.08
sku13939,Showers,4827.54
sku13940,Misc,938.39
sku13941,Toilets,3988.8
sku13942,Faucets,1594.36
sku13943,Faucets,3236.57
sku13944,Misc,2325.68
sku13945,Misc,2538.35
sku13946,Toilets,2116.48
sku13947,Toilets,3987.75
sku13948,Toilets,4847.09
sku13949,Misc,1710.47
sku13950,Misc,1283.07
sku13951,Toilets,2209.85
sku13952,Misc,2434.53
sku13953,Faucets,2125.8
sku13954,Misc,4275.45
sku13955,Faucets,559.03
sku13956,Faucets,116.49
sku13957,Misc,1720.94
sku13958,Showers,3236.59
sku13959,Faucets,824.98
sku13960,Misc,494.75
sku13961,Faucets,2120.7
sku13962,Misc,3504.48
sku13963,Faucets,2538.98
sku13964,Misc,2445.06
sku13965,Showers,4445.77
sku13966,Misc,2953.5
sku13967,Toilets,3306.26
sku13968,Showers,4244.98
sku13969,Toilets,3316.09
sku13970,Faucets,3120.28
sku13971,Toilets,1948.03
sku13972,Toilets,4674.74
sku13973,Misc,1736.1
sku13974,Showers,1589.2
sku13975,Faucets,1935.93
sku13976,Misc,1842.55
sku13977,Faucets,1344.33
sku13978,Faucets,4747.74
sku13979,Toilets,1902.97
sku13980,Toilets,1627.78
sku13981,Misc,52.17
sku13982,Misc,1708.69
sku13983,Faucets,4258.04
sku13984,Faucets,4467.28
sku13985,Toilets,2873.14
sku13986,Toilets,1129.8
sku13987,Misc,4238.22
sku13988,Misc,2005.65
sku13989,Misc,667.34
sku13990,Showers,1969.36
sku13991,Misc,1166.5
sku13992,Showers,2101.4
sku13993,Showers,4977.08
sku13994,Faucets,189.6
sku13995,Misc,3035.35
sku13996,Faucets,2213.34
sku13997,Misc,445.57
sku13998,Toilets,2273.1
sku13999,Faucets,2730.2
sku14000,Faucets,1508.13
sku14001,Toilets,2253.59
sku14002,Showers,1411.82
sku14003,Showers,4050.1
sku14004,Misc,3552.27
sku14005,Showers,1964.19
sku14006,Showers,2367.89
sku14007,Misc,4756.95
sku14008,Misc,3709.92
sku14009,Toilets,2919.12
sku14010,Misc,389.51
sku14011,Toilets,1886.04
sku14012,Toilets,3297.68
sku14013,Toilets,3693.74
sku14014,Showers,2673.03
sku14015,Faucets,2551.64
sku14016,Toilets,1361.82
sku14017,Misc,4889.1
sku14018,Showers,3458.89
sku14019,Misc,4571.14
sku14020,Misc,4065.63
sku14021,Faucets,3633.75
sku14022,Misc,3630.66
sku14023,Toilets,4612.54
sku14024,Misc,1340.23
sku14025,Faucets,1490.89
sku14026,Faucets,2661.9
sku14027,Toilets,3061.74
sku14028,Toilets,1292.64
sku14029,Faucets,260.28
sku14030,Showers,3913.14
sku14031,Toilets,1063.8
sku14032,Faucets,1748.7
sku14033,Toilets,3996.34
sku14034,Faucets,4772.59
sku14035,Faucets,4063.18
sku14036,Misc,781.33
sku14037,Faucets,280.49
sku14038,Misc,2733.8
sku14039,Faucets,2037.04
sku14040,Toilets,4820.13
sku14041,Toilets,2803.24
sku14042,Toilets,3250.62
sku14043,Toilets,4936.24
sku14044,Misc,4890.87
sku14045,Toilets,1798.27
sku14046,Toilets,258.5
sku14047,Faucets,4963.98
sku14048,Faucets,3173.7
sku14049,Misc,3650.4
sku14050,Showers,993.99
sku14051,Faucets,4883.79
sku14052,Toilets,2331.48
sku14053,Showers,3644.09
sku14054,Misc,4768.71
sku14055,Faucets,1418.41
sku14056,Misc,2869.49
sku14057,Misc,3783.45
sku14058,Misc,405.25
sku14059,Showers,535.1
sku14060,Showers,3500.22
sku14061,Misc,1148.79
sku14062,Toilets,541.14
sku14063,Misc,4581.16
sku14064,Toilets,3916.47
sku14065,Misc,3637.1
sku14066,Misc,2061.69
sku14067,Faucets,2270.34
sku14068,Toilets,595.94
sku14069,Toilets,2590.13
sku14070,Misc,2013.94
sku14071,Faucets,3865.84
sku14072,Misc,1646.77
sku14073,Misc,254.12
sku14074,Misc,3015.18
sku14075,Misc,2113.57
sku14076,Misc,3530.86
sku14077,Faucets,791.79
sku14078,Showers,882.22
sku14079,Misc,3439.63
sku14080,Showers,1807.81
sku14081,Toilets,3490.92
sku14082,Showers,4004.89
sku14083,Toilets,195.14
sku14084,Faucets,2924.22
sku14085,Faucets,2547.65
sku14086,Faucets,749.82
sku14087,Toilets,4653.64
sku14088,Faucets,4311.71
sku14089,Faucets,1583.38
sku14090,Toilets,350.66
sku14091,Misc,4224.72
sku14092,Showers,904.28
sku14093,Toilets,3568.56
sku14094,Faucets,4613.15
sku14095,Showers,4264.02
sku14096,Faucets,2603.8
sku14097,Misc,3440.54
sku14098,Misc,1994.61
sku14099,Faucets,3316.31
sku14100,Faucets,3818.42
sku14101,Misc,3430.6
sku14102,Faucets,291.93
sku14103,Showers,4610.12
sku14104,Misc,4600.13
sku14105,Toilets,4821.41
sku14106,Misc,1941.54
sku14107,Misc,2917.12
sku14108,Toilets,75.5
sku14109,Faucets,41.31
sku14110,Showers,3715.36
sku14111,Showers,1648.26
sku14112,Faucets,2631.8
sku14113,Misc,3989.0
sku14114,Showers,4522.16
sku14115,Faucets,2743.15
sku14116,Faucets,2861.37
sku14117,Misc,2378.84
sku14118,Misc,3478.34
sku14119,Misc,988.58
sku14120,Faucets,4418.53
sku14121,Faucets,360.13
sku14122,Toilets,924.79
sku14123,Toilets,3237.79
sku14124,Showers,563.03
sku14125,Faucets,665.26
sku14126,Showers,2774.41
sku14127,Faucets,3700.92
sku14128,Toilets,4326.39
sku14129,Showers,2269.95
sku14130,Misc,4790.95
sku14131,Toilets,2562.07
sku14132,Toilets,4806.74
sku14133,Faucets,2156.75
sku14134,Misc,3338.22
sku14135,Toilets,1889.04
sku14136,Faucets,4743.17
sku14137,Showers,2337.45
sku14138,Toilets,2191.8
sku14139,Misc,2102.47
sku14140,Misc,2918.22
sku14141,Misc,24.46
sku14142,Faucets,383.38
sku14143,Showers,748.45
sku14144,Toilets,4633.79
sku14145,Toilets,3106.74
sku14146,Faucets,3636.62
sku14147,Faucets,4474.89
sku14148,Toilets,2694.67
sku14149,Misc,3901.47
sku14150,Misc,1274.08
sku14151,Toilets,671.06
sku14152,Showers,2378.89
sku14153,Showers,1966.36
sku14154,Showers,2887.1
sku14155,Showers,1254.85
sku14156,Toilets,1422.92
sku14157,Misc,3564.61
sku14158,Faucets,4514.12
sku14159,Toilets,3972.73
sku14160,Faucets,1096.92
sku14161,Misc,4029.41
sku14162,Toilets,4440.9
sku14163,Showers,1148.99
sku14164,Faucets,4917.4
sku14165,Showers,3765.07
sku14166,Misc,1736.6
sku14167,Faucets,3461.33
sku14168,Misc,2413.3
sku14169,Faucets,1447.17
sku14170,Faucets,3387.54
sku14171,Faucets,4071.64
sku14172,Showers,3444.35
sku14173,Toilets,1147.23
sku14174,Misc,4089.05
sku14175,Showers,4014.07
sku14176,Faucets,4051.97
sku14177,Misc,1923.55
sku14178,Misc,1933.79
sku14179,Misc,2962.49
sku14180,Toilets,371.79
sku14181,Faucets,2381.34
sku14182,Toilets,1769.39
sku14183,Misc,1937.56
sku14184,Toilets,1330.32
sku14185,Misc,4090.96
sku14186,Misc,4416.55
sku14187,Toilets,2304.21
sku14188,Misc,1812.67
sku14189,Faucets,1516.51
sku14190,Toilets,2277.51
sku14191,Faucets,3017.14
sku14192,Misc,680.1
sku14193,Toilets,1976.68
sku14194,Faucets,2188.13
sku14195,Misc,4562.9
sku14196,Showers,4636.86
sku14197,Showers,4437.67
sku14198,Misc,2471.78
sku14199,Showers,3141.95
sku14200,Toilets,2398.42
sku14201,Misc,3921.64
sku14202,Faucets,43.94
sku14203,Showers,3818.25
sku14204,Misc,2010.65
sku14205,Misc,922.97
sku14206,Misc,2956.05
sku14207,Toilets,3766.35
sku14208,Toilets,396.07
sku14209,Toilets,4019.26
sku14210,Misc,686.62
sku14211,Faucets,2109.92
sku14212,Misc,2000.63
sku14213,Showers,3843.12
sku14214,Showers,1474.67
sku14215,Faucets,2717.87
sku14216,Misc,475.93
sku14217,Toilets,1822.11
sku14218,Showers,2285.43
sku14219,Faucets,3755.92
sku14220,Faucets,3830.91
sku14221,Faucets,676.88
sku14222,Toilets,328.04
sku14223,Faucets,1683.58
sku14224,Faucets,874.76
sku14225,Misc,3258.07
sku14226,Toilets,4480.74
sku14227,Faucets,558.62
sku14228,Showers,2950.77
sku14229,Showers,1934.17
